YEAR,MO,DY,YB,HR,,ROOM-T,CLOD-S,RHEX-S,AHEX-S,FS,ROOM-H,CLOD-L,RHEX-L,AHEX-L,FL,MRT'
   0, 1, 9,3,20,0, 22.00,  -2.0,  -4.3, -20.9,10,  6.66,   1.4,   1.4,  -7.7,10, 21.58
   0, 1, 9,3,21,0, 22.00,  -4.3,  -6.1, -23.7,10,  6.66,   1.1,   1.1,  -9.0,10, 21.40
   0, 1, 9,3,22,0, 21.20,  -7.9,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 20.81
   0, 1, 9,3,23,0, 20.72, -10.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.33
   0, 1, 9,3,24,0, 20.41, -12.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.06
   0, 1,10,3, 1,0, 20.10, -14.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.75
   0, 1,10,3, 2,0, 19.78, -15.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.43
   0, 1,10,3, 3,0, 19.47, -17.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.12
   0, 1,10,3, 4,0, 19.17, -18.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.83
   0, 1,10,3, 5,0, 18.88, -20.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.55
   0, 1,10,3, 6,0, 18.62, -20.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.30
   0, 1,10,3, 7,0, 18.35, -21.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.04
   0, 1,10,3, 8,0, 20.65,   7.1,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 21.62
   0, 1,10,3, 9,0, 22.00,  60.9,  46.4,  16.9,10,  6.66,   5.6,   8.5,  -8.5,10, 27.65
   0, 1,10,3,10,0, 22.00, 101.9,  93.3,  65.9,10,  6.66,   5.6,   6.0, -11.5,10, 31.84
   0, 1,10,3,11,0, 22.00, 129.3, 121.8,  96.1,10,  6.66,   5.6,   5.6, -12.4,10, 34.55
   0, 1,10,3,12,0, 22.00, 134.4, 127.9, 103.6,10,  6.66,   4.5,   4.5, -14.6,10, 35.05
   0, 1,10,3,13,0, 22.00, 129.9, 124.2, 100.6,10,  6.66,   4.5,   4.5, -15.1,10, 34.61
   0, 1,10,3,14,0, 22.00, 118.9, 114.1,  90.1,10,  6.66,   5.6,   5.6, -13.7,10, 33.55
   0, 1,10,3,15,0, 22.00,  93.5,  89.5,  64.8,10,  6.66,   5.6,   5.6, -13.5,10, 31.04
   0, 1,10,3,16,0, 22.00,  63.8,  60.4,  35.1,10,  6.66,   5.6,   5.6, -13.3,10, 28.11
   0, 1,10,3,17,0, 22.00,  29.0,  26.2,  -0.1,10,  6.66,   5.6,   5.6, -13.1,10, 24.67
   0, 1,10,3,18,0, 22.00,   2.8,   0.5, -27.1,10,  6.66,   4.2,   4.2, -15.1,10, 22.07
   0, 1,10,3,19,0, 22.00,  -7.5,  -9.3, -37.8,10,  6.66,   2.2,   2.2, -17.7,10, 21.09
   0, 1,10,3,20,0, 22.00, -11.0, -12.3, -41.6,10,  6.66,   1.4,   1.4, -18.3,10, 20.78
   0, 1,10,3,21,0, 22.00, -13.4, -14.4, -44.6,10,  6.66,   1.1,   1.1, -18.2,10, 20.57
   0, 1,10,3,22,0, 20.46, -17.3,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.70
   0, 1,10,3,23,0, 19.68, -20.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.99
   0, 1,10,3,24,0, 19.23, -21.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.65
   0, 1,11,3, 1,0, 18.85, -23.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.33
   0, 1,11,3, 2,0, 18.51, -24.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.04
   0, 1,11,3, 3,0, 18.20, -25.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.78
   0, 1,11,3, 4,0, 17.90, -26.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.51
   0, 1,11,3, 5,0, 17.59, -27.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.20
   0, 1,11,3, 6,0, 17.29, -27.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.93
   0, 1,11,3, 7,0, 17.02, -28.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.69
   0, 1,11,3, 8,0, 19.35,   1.8,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 20.31
   0, 1,11,3, 9,0, 22.00,  54.5,  29.9,  -3.4,10,  6.66,   5.6,   8.5,  -8.1,10, 26.64
   0, 1,11,3,10,0, 22.00,  94.6,  81.0,  51.2,10,  6.66,   5.6,   6.0, -10.4,10, 30.86
   0, 1,11,3,11,0, 22.00,  87.5,  75.4,  47.1,10,  6.66,   5.6,   5.6, -10.7,10, 30.07
   0, 1,11,3,12,0, 22.00,  90.8,  80.2,  53.1,10,  6.66,   4.5,   4.5, -12.1,10, 30.39
   0, 1,11,3,13,0, 22.00,  91.9,  82.6,  56.3,10,  6.66,   4.5,   4.5, -12.8,10, 30.52
   0, 1,11,3,14,0, 22.00,  46.0,  37.9,  11.1,10,  6.66,   5.6,   5.6, -12.5,10, 25.96
   0, 1,11,3,15,0, 22.00,  45.6,  38.6,  12.2,10,  6.66,   5.6,   5.6, -12.7,10, 25.98
   0, 1,11,3,16,0, 22.00,  42.2,  36.1,  10.0,10,  6.66,   5.6,   5.6, -12.9,10, 25.69
   0, 1,11,3,17,0, 22.00,  10.4,   5.2, -21.6,10,  6.66,   5.6,   5.6, -12.7,10, 22.57
   0, 1,11,3,18,0, 22.00,  -2.8,  -7.2, -35.3,10,  6.66,   4.2,   4.2, -13.9,10, 21.31
   0, 1,11,3,19,0, 22.00,  -8.9, -12.6, -41.7,10,  6.66,   2.2,   2.2, -15.8,10, 20.76
   0, 1,11,3,20,0, 22.00, -12.1, -15.3, -44.8,10,  6.66,   1.4,   1.4, -16.7,10, 20.49
   0, 1,11,3,21,0, 22.00, -14.0, -16.6, -46.3,10,  6.66,   1.1,   1.1, -17.1,10, 20.35
   0, 1,11,3,22,0, 20.34, -17.3,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.52
   0, 1,11,3,23,0, 19.55, -20.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.84
   0, 1,11,3,24,0, 19.14, -21.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.57
   0, 1,12,3, 1,0, 18.85, -21.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.38
   0, 1,12,3, 2,0, 18.59, -22.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.18
   0, 1,12,3, 3,0, 18.32, -23.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.94
   0, 1,12,3, 4,0, 18.05, -23.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.70
   0, 1,12,3, 5,0, 17.76, -24.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.41
   0, 1,12,3, 6,0, 17.43, -26.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.08
   0, 1,12,3, 7,0, 17.11, -27.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.75
   0, 1,12,3, 8,0, 19.57,   4.3,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 20.60
   0, 1,12,3, 9,0, 22.00,  59.2,  35.3,   1.9,10,  6.66,   5.6,   8.5,  -8.1,10, 27.10
   0, 1,12,3,10,0, 22.00,  99.9,  86.2,  56.0,10,  6.66,   5.6,   6.0,  -9.8,10, 31.36
   0, 1,12,3,11,0, 22.00, 128.4, 116.3,  89.2,10,  6.66,   5.6,   5.6,  -9.9,10, 34.15
   0, 1,12,3,12,0, 22.00, 141.5, 130.9, 106.5,10,  6.66,   4.5,   4.5, -11.7,10, 35.46
   0, 1,12,3,13,0, 22.00, 137.3, 128.0, 104.6,10,  6.66,   4.5,   4.5, -11.9,10, 35.06
   0, 1,12,3,14,0, 22.00,  89.9,  81.8,  57.8,10,  6.66,   5.6,   5.6, -11.0,10, 30.36
   0, 1,12,3,15,0, 22.00,  62.3,  55.2,  30.8,10,  6.66,   5.6,   5.6, -11.6,10, 27.64
   0, 1,12,3,16,0, 22.00,  65.9,  59.8,  34.7,10,  6.66,   5.6,   5.6, -12.1,10, 28.07
   0, 1,12,3,17,0, 22.00,  35.1,  29.9,   3.5,10,  6.66,   5.6,   5.6, -11.6,10, 25.05
   0, 1,12,3,18,0, 22.00,   4.0,  -0.4, -28.5,10,  6.66,   4.2,   4.2, -12.2,10, 21.99
   0, 1,12,3,19,0, 22.00,  -8.8, -12.6, -42.3,10,  6.66,   2.2,   2.2, -13.1,10, 20.76
   0, 1,12,3,20,0, 22.00, -12.5, -15.6, -46.6,10,  6.66,   1.4,   1.4, -13.3,10, 20.45
   0, 1,12,3,21,0, 22.00, -14.5, -17.1, -48.3,10,  6.66,   1.1,   1.1, -14.0,10, 20.30
   0, 1,12,3,22,0, 20.31, -17.6,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.48
   0, 1,12,3,23,0, 19.50, -20.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.78
   0, 1,12,3,24,0, 19.03, -22.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.42
   0, 1,13,3, 1,0, 18.68, -23.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.16
   0, 1,13,3, 2,0, 18.38, -23.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.93
   0, 1,13,3, 3,0, 18.09, -24.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.67
   0, 1,13,3, 4,0, 17.77, -25.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.38
   0, 1,13,3, 5,0, 17.47, -26.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.09
   0, 1,13,3, 6,0, 17.17, -27.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.81
   0, 1,13,3, 7,0, 16.89, -28.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.54
   0, 1,13,3, 8,0, 19.01,  -0.6,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 19.87
   0, 1,13,3, 9,0, 22.00,  54.7,  27.7,  -6.8,10,  6.66,   5.6,   8.5,  -6.0,10, 26.55
   0, 1,13,3,10,0, 22.00, 101.0,  86.3,  56.0,10,  6.66,   5.6,   6.0,  -7.9,10, 31.43
   0, 1,13,3,11,0, 22.00, 130.2, 117.1,  90.1,10,  6.66,   5.6,   5.6,  -8.0,10, 34.27
   0, 1,13,3,12,0, 22.00, 134.7, 123.3,  98.0,10,  6.66,   4.5,   4.5, -10.2,10, 34.72
   0, 1,13,3,13,0, 22.00, 138.1, 128.0, 103.7,10,  6.66,   4.5,   4.5, -12.1,10, 35.08
   0, 1,13,3,14,0, 22.00, 120.4, 111.6,  86.8,10,  6.66,   5.6,   5.6, -11.8,10, 33.36
   0, 1,13,3,15,0, 22.00,  99.6,  91.9,  65.2,10,  6.66,   5.6,   5.6, -11.6,10, 31.33
   0, 1,13,3,16,0, 22.00,  85.1,  78.4,  50.6,10,  6.66,   5.6,   5.6, -11.4,10, 29.94
   0, 1,13,3,17,0, 22.00,  38.6,  32.9,   4.0,10,  6.66,   5.6,   5.6, -11.4,10, 25.35
   0, 1,13,3,18,0, 22.00,   2.6,  -2.3, -32.6,10,  6.66,   4.2,   4.2, -13.0,10, 21.80
   0, 1,13,3,19,0, 22.00, -10.1, -14.2, -45.7,10,  6.66,   2.2,   2.2, -15.2,10, 20.60
   0, 1,13,3,20,0, 22.00, -13.8, -17.3, -50.1,10,  6.66,   1.4,   1.4, -15.6,10, 20.28
   0, 1,13,3,21,0, 22.00, -16.3, -19.2, -52.8,10,  6.66,   1.1,   1.1, -15.7,10, 20.09
   0, 1,13,3,22,0, 20.08, -20.1,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.12
   0, 1,13,3,23,0, 19.16, -23.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.34
   0, 1,13,3,24,0, 18.68, -24.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.01
   0, 1,14,3, 1,0, 18.32, -25.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.76
   0, 1,14,3, 2,0, 18.01, -26.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.52
   0, 1,14,3, 3,0, 17.71, -26.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.27
   0, 1,14,3, 4,0, 17.43, -27.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.04
   0, 1,14,3, 5,0, 17.19, -27.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.84
   0, 1,14,3, 6,0, 16.92, -27.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.59
   0, 1,14,3, 7,0, 16.64, -28.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.31
   0, 1,14,3, 8,0, 19.17,   3.6,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 20.25
   0, 1,14,3, 9,0, 22.00,  58.7,  31.0,  -3.9,10,  6.66,   5.6,   8.5,  -9.2,10, 26.88
   0, 1,14,3,10,0, 22.00,  91.3,  75.5,  43.4,10,  6.66,   5.6,   6.0, -11.0,10, 30.37
   0, 1,14,3,11,0, 22.00, 103.2,  89.2,  59.1,10,  6.66,   5.6,   5.6, -10.7,10, 31.49
   0, 1,14,3,12,0, 22.00,  86.3,  74.0,  44.8,10,  6.66,   4.5,   4.5, -11.3,10, 29.79
   0, 1,14,3,13,0, 22.00,  69.3,  58.4,  29.3,10,  6.66,   4.5,   4.5, -10.7,10, 28.11
   0, 1,14,3,14,0, 22.00,  62.8,  53.2,  24.5,10,  6.66,   5.6,   5.6, -10.8,10, 27.51
   0, 1,14,3,15,0, 22.00,  72.4,  64.1,  35.7,10,  6.66,   5.6,   5.6, -12.5,10, 28.55
   0, 1,14,3,16,0, 22.00,  76.2,  68.9,  40.1,10,  6.66,   5.6,   5.6, -12.5,10, 28.99
   0, 1,14,3,17,0, 22.00,  41.0,  34.7,   4.6,10,  6.66,   5.6,   5.6, -11.8,10, 25.54
   0, 1,14,3,18,0, 22.00,   5.4,   0.0, -31.6,10,  6.66,   4.2,   4.2, -13.0,10, 22.03
   0, 1,14,3,19,0, 22.00, -11.6, -16.2, -48.9,10,  6.66,   2.2,   2.2, -15.2,10, 20.40
   0, 1,14,3,20,0, 22.00, -15.2, -19.1, -53.1,10,  6.66,   1.4,   1.4, -16.0,10, 20.10
   0, 1,14,3,21,0, 22.00, -17.6, -20.8, -55.6,10,  6.66,   1.1,   1.1, -16.3,10, 19.93
   0, 1,14,3,22,0, 19.94, -21.3,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 18.92
   0, 1,14,3,23,0, 18.99, -24.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.12
   0, 1,14,3,24,0, 18.49, -25.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.78
   0, 1,15,3, 1,0, 18.12, -26.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.53
   0, 1,15,3, 2,0, 17.80, -27.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.29
   0, 1,15,3, 3,0, 17.49, -27.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.03
   0, 1,15,3, 4,0, 17.21, -28.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.80
   0, 1,15,3, 5,0, 16.94, -28.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.58
   0, 1,15,3, 6,0, 16.67, -29.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.33
   0, 1,15,3, 7,0, 16.39, -29.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.05
   0, 1,15,3, 8,0, 17.75, -11.0,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 18.23
   0, 1,15,3, 9,0, 22.00,  39.8,   5.3, -29.8,10,  6.66,   5.6,   8.5,  -8.7,10, 24.78
   0, 1,15,3,10,0, 22.00,  69.5,  51.9,  20.7,10,  6.66,   5.6,   6.0, -10.4,10, 28.13
   0, 1,15,3,11,0, 22.00,  74.2,  58.5,  29.8,10,  6.66,   5.6,   5.6, -10.1,10, 28.50
   0, 1,15,3,12,0, 22.00,  82.6,  68.8,  42.0,10,  6.66,   4.5,   4.5, -11.3,10, 29.33
   0, 1,15,3,13,0, 22.00,  56.2,  44.0,  18.4,10,  6.66,   4.5,   4.5, -11.7,10, 26.71
   0, 1,15,3,14,0, 22.00,  59.8,  49.0,  23.0,10,  6.66,   5.6,   5.6, -10.8,10, 27.12
   0, 1,15,3,15,0, 22.00,  78.3,  68.9,  42.6,10,  6.66,   5.6,   5.6, -10.0,10, 29.04
   0, 1,15,3,16,0, 22.00,  37.4,  29.2,   2.9,10,  6.66,   5.6,   5.6,  -9.5,10, 25.02
   0, 1,15,3,17,0, 22.00,   5.1,  -2.1, -29.1,10,  6.66,   5.6,   5.6,  -9.3,10, 21.86
   0, 1,15,3,18,0, 22.00,  -3.0,  -9.2, -37.7,10,  6.66,   4.2,   4.2, -10.1,10, 21.12
   0, 1,15,3,19,0, 22.00,  -9.3, -14.6, -44.4,10,  6.66,   2.2,   2.2, -11.8,10, 20.57
   0, 1,15,3,20,0, 22.00, -12.5, -17.0, -47.4,10,  6.66,   1.4,   1.4, -12.7,10, 20.31
   0, 1,15,3,21,0, 22.00, -14.4, -18.2, -49.0,10,  6.66,   1.1,   1.1, -12.8,10, 20.18
   0, 1,15,3,22,0, 20.20, -17.8,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.31
   0, 1,15,3,23,0, 19.37, -20.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.61
   0, 1,15,3,24,0, 18.93, -21.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.31
   0, 1,16,3, 1,0, 18.60, -22.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.08
   0, 1,16,3, 2,0, 18.30, -23.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.84
   0, 1,16,3, 3,0, 18.00, -24.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.59
   0, 1,16,3, 4,0, 17.70, -25.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.31
   0, 1,16,3, 5,0, 17.40, -26.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.03
   0, 1,16,3, 6,0, 17.10, -27.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.74
   0, 1,16,3, 7,0, 16.82, -27.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.47
   0, 1,16,3, 8,0, 18.23,  -8.7,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 18.73
   0, 1,16,3, 9,0, 22.00,  37.8,   6.9, -27.6,10,  6.66,   5.6,   8.5,  -6.0,10, 24.71
   0, 1,16,3,10,0, 22.00,  85.8,  69.9,  39.7,10,  6.66,   5.6,   6.0,  -7.9,10, 29.84
   0, 1,16,3,11,0, 22.00, 117.3, 103.3,  76.5,10,  6.66,   5.6,   5.6,  -8.0,10, 32.92
   0, 1,16,3,12,0, 22.00, 107.1,  94.7,  70.8,10,  6.66,   4.5,   4.5,  -9.8,10, 31.88
   0, 1,16,3,13,0, 22.00,  61.5,  50.6,  27.9,10,  6.66,   4.5,   4.5, -11.5,10, 27.34
   0, 1,16,3,14,0, 22.00,  32.7,  23.2,   0.2,10,  6.66,   5.6,   5.6, -11.2,10, 24.50
   0, 1,16,3,15,0, 22.00,  25.1,  16.7,  -6.1,10,  6.66,   5.6,   5.6, -11.2,10, 23.80
   0, 1,16,3,16,0, 22.00,  20.8,  13.5, -10.8,10,  6.66,   5.6,   5.6,  -9.5,10, 23.44
   0, 1,16,3,17,0, 22.00,  12.9,   6.7, -19.2,10,  6.66,   5.6,   5.6,  -7.9,10, 22.73
   0, 1,16,3,18,0, 22.00,   0.3,  -5.1, -32.0,10,  6.66,   4.2,   4.2,  -9.1,10, 21.53
   0, 1,16,3,19,0, 22.00,  -8.1, -12.7, -41.0,10,  6.66,   2.2,   2.2, -10.2,10, 20.75
   0, 1,16,3,20,0, 22.00, -11.5, -15.4, -44.5,10,  6.66,   1.4,   1.4, -10.4,10, 20.47
   0, 1,16,3,21,0, 22.00, -13.6, -16.9, -46.7,10,  6.66,   1.1,   1.1, -10.7,10, 20.32
   0, 1,16,3,22,0, 20.30, -17.1,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.47
   0, 1,16,3,23,0, 19.53, -19.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.82
   0, 1,16,3,24,0, 19.13, -20.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.56
   0, 1,17,3, 1,0, 18.83, -21.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.34
   0, 1,17,3, 2,0, 18.55, -22.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.13
   0, 1,17,3, 3,0, 18.28, -23.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.90
   0, 1,17,3, 4,0, 18.03, -23.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.68
   0, 1,17,3, 5,0, 17.81, -23.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.50
   0, 1,17,3, 6,0, 17.59, -24.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.29
   0, 1,17,3, 7,0, 17.35, -24.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.06
   0, 1,17,3, 8,0, 17.98, -15.1,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 18.13
   0, 1,17,3, 9,0, 22.00,  -2.4, -32.9, -65.4,10,  6.66,   5.6,   8.5,  -3.3,10, 20.72
   0, 1,17,3,10,0, 22.00,   2.8, -11.8, -44.4,10,  6.66,   5.6,   6.0,  -6.2,10, 21.61
   0, 1,17,3,11,0, 22.00,   6.7,  -6.3, -39.0,10,  6.66,   5.6,   5.6,  -6.8,10, 21.91
   0, 1,17,3,12,0, 22.00,   7.0,  -4.4, -36.8,10,  6.66,   4.5,   4.5,  -8.1,10, 21.92
   0, 1,17,3,13,0, 22.00,  11.4,   1.4, -29.8,10,  6.66,   4.5,   4.5,  -8.4,10, 22.39
   0, 1,17,3,14,0, 22.00,  19.3,  10.6, -18.9,10,  6.66,   5.6,   5.6,  -7.2,10, 23.23
   0, 1,17,3,15,0, 22.00,  26.3,  18.7,  -9.8,10,  6.66,   5.6,   5.6,  -7.2,10, 23.99
   0, 1,17,3,16,0, 22.00,  40.6,  34.0,   6.4,10,  6.66,   5.6,   5.6,  -7.7,10, 25.49
   0, 1,17,3,17,0, 22.00,  23.9,  18.1,  -9.1,10,  6.66,   5.6,   5.6,  -8.1,10, 23.87
   0, 1,17,3,18,0, 22.00,  -5.0,  -9.9, -38.1,10,  6.66,   4.2,   4.2,  -9.1,10, 21.04
   0, 1,17,3,19,0, 22.00, -10.0, -14.1, -43.1,10,  6.66,   2.2,   2.2, -11.0,10, 20.61
   0, 1,17,3,20,0, 22.00, -13.5, -17.0, -47.4,10,  6.66,   1.4,   1.4, -12.3,10, 20.32
   0, 1,17,3,21,0, 22.00, -16.0, -18.9, -51.0,10,  6.66,   1.1,   1.1, -12.8,10, 20.12
   0, 1,17,3,22,0, 20.11, -19.7,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.18
   0, 1,17,3,23,0, 19.21, -22.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.40
   0, 1,17,3,24,0, 18.71, -24.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.04
   0, 1,18,3, 1,0, 18.35, -25.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.78
   0, 1,18,3, 2,0, 18.00, -26.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.49
   0, 1,18,3, 3,0, 17.67, -27.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.22
   0, 1,18,3, 4,0, 17.37, -28.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.95
   0, 1,18,3, 5,0, 17.05, -28.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.66
   0, 1,18,3, 6,0, 16.74, -29.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.36
   0, 1,18,3, 7,0, 16.44, -30.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.07
   0, 1,18,3, 8,0, 17.00, -20.6,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 17.08
   0, 1,18,3, 9,0, 22.00,  -7.4, -44.4, -82.1,10,  6.66,   5.6,   8.5,  -7.5,10, 20.01
   0, 1,18,3,10,0, 22.00,   1.4, -16.1, -52.0,10,  6.66,   5.6,   6.0,  -9.4,10, 21.34
   0, 1,18,3,11,0, 22.00,  36.4,  20.9, -12.6,10,  6.66,   5.6,   5.6,  -8.9,10, 24.75
   0, 1,18,3,12,0, 22.00,  45.5,  31.9,   0.8,10,  6.66,   4.5,   4.5,  -9.2,10, 25.64
   0, 1,18,3,13,0, 22.00,  21.6,   9.6, -18.0,10,  6.66,   4.5,   4.5,  -7.9,10, 23.26
   0, 1,18,3,14,0, 22.00,  18.2,   7.6, -16.7,10,  6.66,   5.6,   5.6,  -6.2,10, 22.97
   0, 1,18,3,15,0, 22.00,  14.4,   5.1, -17.4,10,  6.66,   5.6,   5.6,  -6.8,10, 22.65
   0, 1,18,3,16,0, 22.00,   8.5,   0.4, -21.5,10,  6.66,   5.6,   5.6,  -7.2,10, 22.13
   0, 1,18,3,17,0, 22.00,   5.9,  -1.2, -23.1,10,  6.66,   5.6,   5.6,  -7.2,10, 21.95
   0, 1,18,3,18,0, 22.00,   0.5,  -5.6, -28.4,10,  6.66,   4.2,   4.2,  -8.6,10, 21.49
